,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
5195,00120653,702236,,0,,,,F,,708,708.0,Z001,Y9,760.0,94617.0,1,E11,2000,,5300009905.0,0.0,1.0,42,070400000,ST,0
2616,60046831,700119,,0,,,,F,,228,228.0,Z001,Y2,,,1,E15,2100,,5300411155.0,0.0,1.0,42,10402000,ST,0
15495,60019548,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2000,,5300369460.0,0.0,1.0,42,10403000,ST,0
9796,00401863,708082,,0,,,,F,,203,203.0,Z002,Y3,180.0,8344.0,1,E11,3000,,5300133151.0,0.0,1.0,90,131000000,ST,0
6682,00346570,708038,,0,,,,F,,215,215.0,Z001,Y6,1190.0,77608.0,100,E11,2100,,5300127880.0,0.0,1.0,84,080100000,ST,0
8585,00110233,701548,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300002353.0,0.0,1.0,77,070800000,ST,1
6703,00360736,706261,,0,,,,F,,272,272.0,Z012,Y2,1130.0,678.0,100,E13,3000,,5300121476.0,0.0,1.0,7,140100000,ST,0
327,34638002,700151,,0,,,,F,,233,233.0,Z011,Y4,,,100,E13,2700,,5300060692.0,0.0,1.0,42,140100000,ST,0
9140,00111341,700368,,0,,,,F,,203,203.0,Z010,Y9,,,1,E11,2000,,5300172222.0,0.0,1.0,28,070600000,ST,0
1557,00130765,2000,,0,,,,F,40.0,203,203.0,Z001,Y3,40.0,124329.0,1,E11,3000,3000.0,5300203165.0,0.0,1.0,84,070200000,ST,0
10144,25020165,1900,,0,,,,F,,206,206.0,Z001,Y4,,,100,E11,2000,,5300097316.0,0.0,2.0,5,070300000,ST,0
1321,34664409,2000,,0,,,,F,40.0,998,998.0,Z012,Z1,,,1,,3000,3000.0,5300282591.0,0.0,1.0,999,110400000,ST,0
10131,00393194,700225,,0,,,,F,,206,206.0,Z001,Z7,,,1,,2000,,5300015218.0,0.0,1.0,28,510100000,ST,1
