,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
4122,647912,700185,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300050544.0,0.0,1.0,14,140300000,ST,0
5521,24629601UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300250421.0,0.0,1.0,28,10102000,ST,0
5627,34884317,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300285566.0,0.0,1.0,999,010102000,ST,0
8360,60037257,701806,,0,,,,F,,208,208.0,Z011,V4,,,100,E98,2100,,5300409168.0,0.0,2.0,14,140100000,ST,0
5872,00380093,2000,,0,,,,F,40.0,203,203.0,Z012,Z7,20.0,235.0,100,,3000,3000.0,5300213528.0,0.0,1.0,21,120000000,ST,0
8612,80820143,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300297153.0,0.0,1.0,999,520100000,ST,0
7727,37232200UB,700000,,0,,,,F,30.0,723,723.0,Z001,X3,,,1,E20,2000,,5300191048.0,3.0,1.0,42,10102000,ST,0
5968,95154207UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300308027.0,0.0,1.0,999,010102000,ST,0
1180,34765503UB,709154,,0,,,,F,,211,211.0,Z010,Y4,,,1,E13,2100,,5300158321.0,0.0,1.0,35,10102000,ST,0
8762,00370833,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,5300121025.0,0.0,1.0,21,140300000,ST,0
8235,00111144,700667,,0,,,,F,,203,203.0,Z001,Y3,,,100,E13,2100,,5300117694.0,0.0,1.0,140,071000000,ST,0
2818,24381200UB,700119,,0,,,,F,,228,228.0,Z001,Y2,,,1,E15,2000,,5300152142.0,0.0,1.0,42,10401000,ST,0
9964,28237000,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300377642.0,0.0,1.0,70,010401000,ST,0
8703,60111087,705550,,0,,,,F,,206,206.0,Z001,Z7,10000.0,17545.0,100,,2000,,5300527921.0,0.0,1.0,30,530104000,ST,1
6608,25487500UB,1000,,0,,,,F,,991,991.0,Z012,TB,,,1,,3000,,5300123208.0,0.0,1.0,3,10401000,ST,0
2820,31083802,2000,,0,,,,F,40.0,233,233.0,Z012,Y3,,,100,E11,3000,3000.0,5300270928.0,0.0,1.0,42,10301000,ST,0
7535,00370513,700020,5500002252.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,19100.0,11976.0,100,E20,2100,,5300004110.0,0.0,1.0,4,140100000,ST,0
2260,60084888,715646,,0,,,,F,,728,728.0,Z010,Y3,20.0,2568.0,100,E13,2100,,5300465662.0,0.0,1.0,28,010102000,ST,0
2239,21293003UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,100,E19,2100,,5300122750.0,0.0,1.0,35,10102000,ST,0
6021,00230208,702565,,0,,,,F,,206,206.0,Z003,Y6,,,1,E15,2100,,5300005813.0,0.0,1.0,42,090400000,ST,1
782,01565413,2000,,0,,,,F,40.0,218,218.0,Z012,Z1,690.0,2887.0,100,,3000,3000.0,5300223726.0,0.0,1.0,105,100202000,ST,0
932,00347651,708038,5500007260.0,10,14.0,14.0,84.0,F,,715,715.0,Z001,Y6,50.0,8272.0,1,E11,2000,,5300172716.0,0.0,1.0,84,80100000,ST,0
6202,00311208,703002,,0,,,,F,30.0,208,208.0,Z001,Y9,47700.0,992160.0,1,E11,2000,,5300093835.0,3.0,1.0,119,110600000,ST,0
2412,00100478,2000,,0,,,,F,40.0,208,208.0,Z008,Z2,,,100,,3000,3000.0,5300137938.0,0.0,1.0,21,140700000,ST,0
6997,24731560,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300252468.0,0.0,1.0,999,550100000,ST,0
9115,60007528,703001,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300196713.0,0.0,1.0,140,00,ST,0
1156,00340462,2000,,0,,,,F,40.0,707,707.0,Z012,Z2,,,100,,3000,3000.0,5300209828.0,0.0,1.0,999,080900000,ST,0
8107,24242601,2000,,0,,,,F,40.0,233,233.0,Z011,Y4,,,1,E15,2100,3000.0,5300243814.0,0.0,1.0,3,140400000,ST,0
5805,00380533,708008,,0,,,,F,,203,203.0,Z011,Y9,280.0,1785.0,100,E11,2700,,5300126773.0,0.0,1.0,14,120000000,ST,0
4879,23778100,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300237646.0,0.0,1.0,365,550100000,ST,0
3309,24588600UB,1000,,0,,,,F,,991,991.0,Z008,Z9,,,1,,2000,,5300075928.0,0.0,1.0,42,10403000,ST,0
8961,30117500,701098,,0,,,,F,,279,279.0,Z001,Y4,10.0,13203.0,1,E15,3000,,5300155691.0,0.0,1.0,42,020101000,ST,0
1702,21274700,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300227124.0,0.0,1.0,42,10401000,ST,0
2492,00423281,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300219650.0,0.0,1.0,999,10103000,ST,0
3706,24223213,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300031017.0,0.0,1.0,3,010304000,ST,0
8276,24952407,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300354002.0,0.0,1.0,999,10102000,ST,0
286,96192182,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300316889.0,0.0,1.0,999,10102000,ST,0
1608,00110697,702584,,0,,,,F,,203,203.0,Z010,Y9,,,1,E13,2000,,5300098996.0,0.0,1.0,280,71000000,ST,1
6631,00280010,700449,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300012833.0,0.0,1.0,84,070100000,ST,0
8278,25497305,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,100,,3000,3000.0,5300259694.0,0.0,1.0,999,10102000,ST,0
7315,28011815UB,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300114438.0,0.0,1.0,35,10102000,ST,0
2252,60052546,700119,,0,,,,F,,232,232.0,Z001,Z1,,,1,,2100,,5300552334.0,0.0,1.0,100,10402000,ST,0
7415,24098700,2100,,0,,,,F,41.0,213,213.0,Z012,Z1,10.0,1585.0,1,,3000,3000.0,5300525065.0,0.0,1.0,999,010401000,ST,0
8365,25503900,2000,,0,,,,F,,996,998.0,Z012,EX,,,1,,3000,3000.0,5300260059.0,0.0,1.0,999,070500000,ST,0
1891,34955500UB,702399,5500000228.0,20,14.0,14.0,56.0,F,,228,228.0,Z001,Y2,,,1,E14,2100,,5300064232.0,0.0,1.0,56,10401000,ST,0
5062,34212801UB,2000,,0,,,,F,40.0,233,233.0,Z012,Y3,,,1,E12,3000,3000.0,5300277491.0,0.0,1.0,49,60100000,ST,0
6120,30021424UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300266660.0,0.0,1.0,999,10102000,ST,0
563,01247309,2000,,0,,,,F,40.0,216,216.0,Z012,Z1,,,100,,3000,3000.0,5300222717.0,0.0,1.0,999,010502000,ST,0
291,23928000,702225,,0,,,,F,30.0,213,213.0,Z004,TB,60.0,167703.0,1,,2000,,5300175354.0,3.0,1.0,63,550100000,ST,0
4716,30010170,1900,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300078686.0,0.0,1.0,5,550100000,ST,0
7708,01262000UB,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300172444.0,0.0,1.0,28,10401000,ST,0
6349,00370982,700020,,0,,,,F,,208,208.0,Z011,X4,960.0,1284.0,100,E20,2000,,5300125581.0,0.0,1.0,12,140100000,ST,0
169,00131205,3000,,0,,,,F,42.0,212,212.0,Z001,Y9,70.0,169792.0,1,E11,2100,2000.0,5300528979.0,0.0,1.0,3,070200000,ST,0
267,495105,700185,,0,,,,F,,203,203.0,Z001,Z3,,,1,,2000,,5300049702.0,0.0,1.0,28,130000000,ST,0
4638,25021387UB,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,100,,3000,3000.0,5300257720.0,0.0,1.0,999,10102000,ST,0
7077,60065482,715646,,0,,,,F,,228,228.0,Z010,Y3,4530.0,49755.0,100,E11,2000,,5300501942.0,0.0,1.0,28,010100000,ST,0
3355,00111143,700667,,0,,,,F,,203,203.0,Z001,Y3,,,100,E13,2000,,5300117693.0,0.0,1.0,140,070600000,ST,0
8279,88021409,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300053115.0,0.0,1.0,3,010304000,ST,0
315,00170252,705427,,0,,,,F,,203,203.0,Z010,Y5,1540.0,4752.0,100,E13,2000,,5300093469.0,0.0,1.0,84,050100000,ST,1
6728,04003853,701112,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2100,,5300109915.0,0.0,1.0,35,090400000,ST,0
9495,60026163,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300449339.0,0.0,1.0,42,10403000,ST,0
4067,95183087UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300311315.0,0.0,1.0,999,10402000,ST,0
245,00421811,2000,,0,,,,F,72.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300218954.0,0.0,1.0,28,10103000,ST,0
252,17403500,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300226114.0,0.0,1.0,25,10400000,ST,0
1111,60011433,1900,,0,,,,F,,277,277.0,Z012,Z7,70.0,2786.0,1,,3000,,5300390476.0,0.0,1.0,52,060100000,ST,0
4801,60026269,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,100,,3000,3000.0,5300378026.0,0.0,1.0,999,00,ST,0
1713,60013077,708038,5500007251.0,10,14.0,14.0,84.0,F,,715,715.0,Z001,Y6,90.0,7425.0,1,E11,2100,,5300359888.0,0.0,1.0,84,80100000,ST,0
50,04006784,705960,,0,,,,F,,278,278.0,Z012,Z1,70.0,6793.0,100,,3000,,5300145400.0,0.0,1.0,14,131200000,ST,1
1835,34990807UB,2100,,0,,,,F,41.0,233,233.0,Z012,Z1,,,1,,3000,3000.0,5300199864.0,0.0,1.0,42,60100000,ST,0
7896,24794205UB,2000,,0,,,,F,40.0,223,223.0,Z012,Y3,,,100,E12,3000,3000.0,5300353973.0,0.0,1.0,999,10102000,ST,0
3383,30020969,1900,,0,,,,F,,213,213.0,Z001,Z1,,,1,,2100,,5300149477.0,0.0,1.0,5,140100000,ST,0
6410,34186504,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300048503.0,0.0,1.0,3,010304000,ST,0
4313,95184079UB,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300164205.0,0.0,1.0,35,10102000,ST,0
872,24420700,702225,,0,,,,F,,221,221.0,Z001,Z7,170.0,55523.0,100,,2000,,5300120277.0,0.0,1.0,42,010401000,ST,0
1254,00100193,706611,,0,,,,F,,208,208.0,Z011,Y6,230.0,973.0,1,E14,3000,,5300092042.0,0.0,1.0,42,070300000,ST,0
8881,34940112,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300048594.0,0.0,1.0,3,010102000,ST,0
5851,00140075,707144,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300110924.0,0.0,1.0,49,100202000,ST,0
5702,96193814,2000,,0,,,,F,72.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300317082.0,0.0,1.0,999,10103000,ST,0
8103,00393903,701948,,0,,,,F,,206,206.0,Z001,Y4,60.0,545.0,1,E12,2000,,5300135886.0,0.0,1.0,30,530104000,ST,0
2098,00400567,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300216801.0,0.0,1.0,14,010202000,MM,0
5128,24447301,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300247099.0,0.0,1.0,999,10102000,ST,0
248,00280146,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1,E11,3000,3000.0,5300206590.0,0.0,1.0,7,90300000,ST,0
6561,36042605,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300290523.0,0.0,1.0,999,10102000,ST,0
1339,28292004,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300265279.0,0.0,1.0,999,10304000,ST,0
7017,23082902,711595,,0,,,,F,,218,218.0,Z001,Y4,180.0,17244.0,100,E13,2000,,5300189096.0,0.0,1.0,14,100202000,ST,1
2110,00360500,700020,,0,,,,F,,208,208.0,Z011,X4,20.0,74.0,100,E20,3000,,5300019873.0,0.0,1.0,42,140100000,ST,0
1569,34999803,701056,,0,,,,F,,206,206.0,Z011,Y4,10.0,1604.0,1,E12,2100,,5300151632.0,0.0,1.0,28,530300000,ST,0
1726,00385275,703001,,0,,,,F,,203,203.0,Z001,Y2,,,1,E11,2000,,5300110249.0,0.0,1.0,140,090300000,ST,0
8384,24344604,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300244938.0,0.0,1.0,999,010102000,ST,0
6940,34996700UB,702225,,0,,,,F,,213,213.0,Z008,Z3,,,1,,2100,,5300136972.0,0.0,1.0,56,10405000,ST,0
4395,24938702UB,704926,,0,,,,F,,723,723.0,Z001,Z2,,,100,,2000,,5300195261.0,0.0,1.0,28,10102000,ST,0
2420,24350401UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300245121.0,0.0,1.0,28,10102000,ST,0
3045,95184377,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300312484.0,0.0,1.0,999,010102000,ST,0
5503,60032059,700222,,0,,,,F,,272,272.0,Z012,Y5,572.0,68292.0,100,E11,3000,,5300433828.0,0.0,1.0,14,100201000,M,1
3703,23903905UB,711636,,0,,,,F,,711,711.0,Z001,Z6,,,1,,2000,,5300187979.0,0.0,1.0,28,10102000,ST,0
8191,95173025UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300309765.0,0.0,1.0,999,10102000,ST,0
5331,60100201,701318,,0,,,,F,,228,228.0,Z010,Y3,,,1,E11,2000,,5300505303.0,0.0,1.0,28,10102000,ST,0
9808,95163095,701528,5500001470.0,20,28.0,28.0,56.0,F,,733,733.0,Z011,Y9,1930.0,81265.0,100,E14,2000,,5300138172.0,0.0,1.0,56,60100000,ST,1
447,24621710,701831,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300143164.0,0.0,1.0,30,140700000,ST,0
7894,23840300UB,709741,,0,,,,F,,213,213.0,Z008,V9,,,1,E18,2000,,5300370661.0,3.0,1.0,42,10403000,ST,0
8728,00340338,702515,,0,,,,F,,215,215.0,Z001,Z1,,,1,,2000,,5300009772.0,0.0,1.0,28,080500000,ST,0
7828,00190196,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1,E11,3000,3000.0,5300204062.0,0.0,1.0,180,70300000,ST,0
1768,25021132UB,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,100,,3000,3000.0,5300257471.0,0.0,1.0,999,10102000,ST,0
6808,00347292,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300211498.0,0.0,1.0,84,80100000,ST,0
4704,80911135,2000,,0,,,,F,40.0,272,272.0,Z012,Z1,,,100,,3000,3000.0,5300297872.0,0.0,1.0,999,520100000,ST,0
3869,60006394,701806,,0,,,,F,,208,208.0,Z011,V4,,,100,E98,2100,,5300350884.0,0.0,2.0,14,140100000,ST,0
1655,34264100UB,704926,,0,,,,F,,223,223.0,Z001,Z6,,,1,,2000,,5300169759.0,0.0,1.0,42,10401000,ST,0
3187,60096764,704507,,0,,,,F,,206,206.0,Z001,Z7,15000.0,8371.0,100,,2000,,5300523405.0,0.0,1.0,70,530104000,ST,0
683,00380659,708008,,0,,,,F,,703,703.0,Z008,Y2,890.0,20926.0,100,E11,2000,,5300138869.0,0.0,1.0,14,120000000,ST,0
4170,80291804,702590,,0,,,,F,,203,203.0,Z008,Y6,30.0,867.0,100,E11,2100,,5300075944.0,0.0,1.0,14,520100000,ST,0
4477,00350091,700020,,0,,,,F,,208,208.0,Z011,X4,620.0,110.0,100,E20,2100,,5300015154.0,0.0,1.0,13,140200000,ST,0
461,29241700UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300265778.0,0.0,1.0,42,10403000,ST,0
5764,36020473,1900,,0,,,,F,,219,219.0,Z001,Z7,,,1,,2100,,5300140468.0,0.0,1.0,5,100202000,ST,0
7522,37030118,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300292764.0,0.0,1.0,999,10304000,ST,0
4502,31123203,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,1,,3000,3000.0,5300271472.0,0.0,1.0,28,60200000,ST,0
9709,28149702UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300263169.0,0.0,1.0,42,10401000,ST,0
318,00385874,703001,,0,,,,F,,203,203.0,Z001,Y2,130.0,902.0,100,E11,3000,,5300134744.0,0.0,1.0,140,140100000,ST,0
1145,00401734,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1000,,3000,3000.0,5300217332.0,0.0,1.0,999,010303000,MM,0
5094,34272201,700151,,0,,,,F,,233,233.0,Z011,Y4,,,1,E13,2000,,5300076398.0,0.0,1.0,28,060100000,ST,0
1393,60025852,701230,,0,,,,F,,707,707.0,Z001,Z1,90.0,102.0,100,,2000,,5300376813.0,0.0,1.0,14,080600000,ST,0
6623,00330275,702782,,0,,,,F,,707,707.0,Z001,Z2,,,1,,2100,,5300008041.0,0.0,1.0,56,100202000,ST,1
1501,00111304,700222,,0,,,,F,,208,208.0,Z011,Y3,,,1,E11,2100,,5300158413.0,0.0,1.0,14,070900000,ST,0
6408,34251101,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300068034.0,0.0,1.0,28,010102000,ST,0
376,23276200,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300232237.0,0.0,1.0,365,550100000,ST,0
410,00394153,702303,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300168898.0,0.0,1.0,70,520300000,ST,0
1660,04005158,701112,,0,,,,F,,206,206.0,Z001,Z2,,,1000,,2100,,5300119995.0,0.0,1.0,14,140100000,ST,0
3151,96080049,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2100,,5300047325.0,0.0,1.0,28,010102000,ST,0
1623,00121064,705086,,0,,,,F,,708,708.0,Z010,Y2,90.0,1435.0,1,E15,2100,,5300170741.0,0.0,1.0,42,070400000,ST,0
5609,34633600UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300281946.0,0.0,1.0,56,10402000,ST,0
8532,23046100,700230,,0,,,,F,,215,215.0,Z001,Y4,,,100,E14,2100,,5300145309.0,0.0,1.0,56,550100000,ST,0
5802,60044351,715646,,0,,,,F,,228,228.0,Z010,Y3,,,100,E11,2000,,5300505903.0,0.0,1.0,28,10102000,ST,0
5306,24919806,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300255604.0,0.0,1.0,999,10102000,ST,0
7086,60065135,702225,,0,,,,F,,221,221.0,Z001,Z7,1040.0,86326.0,1,,2100,,5300456031.0,0.0,1.0,42,010401000,ST,0
8897,96192244,2000,,0,,,,F,40.0,205,205.0,Z012,Z1,,,1,,3000,3000.0,5300316942.0,0.0,1.0,999,10401000,ST,0
7488,31130702,702225,,0,,,,F,,221,221.0,Z001,Z7,30.0,663.0,1,,2000,,5300039799.0,0.0,1.0,28,010502000,ST,0
9615,04005585,700418,,0,,,,F,,278,278.0,Z012,Z7,170.0,5843.0,100,,3000,,5300114156.0,0.0,1.0,7,050000000,ST,1
9217,04002259,702259,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300106459.0,0.0,1.0,14,090300000,ST,0
1672,01001801,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,0,,3000,3000.0,5300220900.0,0.0,1.0,999,42,ST,1
2358,00180107,704035,,0,,,,F,,215,215.0,Z012,Y4,485987.0,109201.0,1000,E13,3000,,5300095035.0,0.0,1.0,28,100300000,MM,1
8467,96183410,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300316674.0,0.0,1.0,999,010102000,ST,0
274,00110031,700466,,0,,,,F,,203,203.0,Z001,Y3,,,1,E12,2100,,5300001308.0,0.0,1.0,14,071000000,ST,1
2473,00170260,700418,,0,,,,F,,203,203.0,Z001,Y2,,,100,E13,2100,,5300095651.0,0.0,1.0,56,050100000,ST,0
5489,34441110,701314,,0,,,,F,,233,233.0,Z011,Y3,,,1,E15,2100,,5300079965.0,0.0,1.0,42,060100000,ST,0
4771,24078800,704735,,0,,,,F,,203,203.0,Z011,Y9,,,1,E11,2100,,5300082720.0,3.0,1.0,56,130500000,ST,1
2107,60100167,2000,,0,,,,F,40.0,219,219.0,Z012,Z1,,,1,,3000,3000.0,5300547454.0,0.0,1.0,999,0,ST,0
7500,00121807,702236,,0,,,,F,,708,708.0,Z011,Y2,300.0,1536.0,100,E11,2100,,5300406697.0,0.0,1.0,42,070400000,ST,0
4414,00423331,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300219676.0,0.0,1.0,999,10102000,ST,0
8138,60049963,711636,,0,,,,F,,228,228.0,Z010,Y3,,,100,E11,2000,,5300552261.0,0.0,1.0,28,010502000,ST,0
8660,60024598,701806,5500006422.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,V4,13930.0,17406.0,100,E98,2100,,5300375542.0,0.0,2.0,49,140300000,ST,0
8239,9001462,703564,,0,,,,F,,203,203.0,Z002,Z2,,,1,,2000,,5300053499.0,0.0,40.0,112,110500000,ST,0
2417,00390878,2000,,0,,,,F,40.0,206,206.0,Z001,Z7,5890.0,24162.0,100,,2100,2100.0,5300062681.0,0.0,1.0,10,530300000,ST,0
8771,04100538,701112,,0,,,,F,,206,206.0,Z001,Z2,,,100,,2100,,5300104146.0,0.0,1.0,28,110100000,ST,0
2236,23251002,700585,,0,,,,F,,203,203.0,Z010,Y5,,,100,E14,2000,,5300057886.0,0.0,1.0,28,050400000,ST,0
3767,24320100UB,704926,,0,,,,F,30.0,223,223.0,Z001,Z6,,,1,,2000,,5300114108.0,0.0,1.0,42,10403000,ST,0
9791,04006064,707165,,0,,,,F,,206,206.0,Z001,Z7,,,1,,2100,,5300126512.0,0.0,1.0,42,130600000,ST,0
9989,60040006,2100,,0,,,,F,41.0,232,232.0,Z001,Z5,1330.0,4389.0,100,,2000,2000.0,5300417558.0,0.0,1.0,2,060100000,ST,0
9965,00360751,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2100,,5300185262.0,0.0,1.0,21,140100000,ST,0
7323,95185418,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300312749.0,0.0,1.0,999,10502000,ST,0
1383,00360088,701806,,0,,,,F,,208,208.0,Z011,V4,120.0,1192.0,100,E98,3000,,5300174073.0,0.0,2.0,13,140100000,ST,0
3101,23930801,2000,,0,,,,F,40.0,224,224.0,Z012,Z6,,,1,,3000,3000.0,5300240243.0,0.0,1.0,25,10305000,ST,0
3921,23287014,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2100,,5300024696.0,0.0,1.0,28,010102000,ST,0
6685,00311081,702855,,0,,,,F,,203,203.0,Z010,Y5,19870.0,10054887.0,1,E13,2000,,5300160487.0,0.0,1.0,210,030203000,ST,1
3194,00111294,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,80.0,16.0,100,,3000,3000.0,5300201754.0,0.0,1.0,28,010502000,ST,0
1941,24627800UB,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300077799.0,0.0,1.0,42,10402000,ST,0
7713,00300313,703338,,0,,,,F,,219,219.0,Z001,Z1,,,1,,2000,,5300016824.0,0.0,15.0,14,130700000,ST,1
